,CID,mol_id,action,CID_id,mol_id_id,id
3916,4008,14670397,blocker,991,1246,11
3917,4008,179764,blocker,991,1247,11
3918,4008,1698403,blocker,991,1248,11
3919,2160,184088,blocker,106,1249,11
3920,9930049,2935434,blocker,845,1258,11
3921,54841,219920,blocker,83,1262,11
3922,54841,558749,blocker,83,1263,11
3923,54841,1899202,blocker,83,1264,11
3924,54841,1196449,blocker,83,1265,11
3925,54841,2444026,blocker,83,1266,11
3926,54841,3025446,blocker,83,1267,11
3927,4008,179806,blocker,991,1276,11
3928,4008,6625659,blocker,991,1317,11
3929,4008,3183953,blocker,991,1339,11
3930,4008,435135,blocker,991,1340,11
3931,4008,2058727,blocker,991,1341,11
3932,4008,5565888,blocker,991,1359,11
3933,3518,189258,inducer,621,1129,5
3934,2966,189258,inducer,789,1129,5
3935,21704,8100965,inducer,19,1137,5
3936,60773,8100965,inducer,254,1137,5
3937,5311181,347122,inducer,567,1144,5
3938,5311181,347120,inducer,567,1147,5
3939,5311181,727223,inducer,567,1148,5
3940,5311181,347130,inducer,567,1149,5
3941,3033825,1088445,inducer,455,1191,5
3942,3019,1088445,inducer,588,1191,5
3943,4201,529313,inducer,123,1192,5
3944,3476,1374919,inducer,41,1193,5
3945,43708,18145626,inducer,44,1196,5
3946,20279,35565,inducer,51,1212,5
3947,4201,387018,inducer,123,1214,5
3948,261004,2599558,inducer,620,1216,5
3949,681,553260,inducer,497,1217,5
3950,4725,330210,inducer,91,1274,5
3951,4091,2916800,inducer,110,1315,5
3952,2315,537439,inducer,167,1366,5
3953,261004,386839,inducer,620,1420,5
3954,261004,31221,inducer,620,1430,5
3955,4211,181333,inducer,293,1457,5
3956,5070,5668545,inducer,349,1479,5
3957,3454,59524,inducer,509,1519,5
3958,37542,633071,inducer,387,1526,5
3959,2141,189650,inducer,605,1527,5
3960,16666,20147036,inducer,394,1532,5
3961,16666,3287188,inducer,394,1533,5
3962,137,178329,inducer,414,1546,5
3963,27661,31671,inducer,523,1594,5
3964,5284607,184028,inducer,524,1595,5
3965,157920,2570864,inducer,539,1609,5
3966,3672,736251,inducer,542,1611,5
3967,3672,306793,inducer,542,1613,5
3968,3672,190668,inducer,542,1614,5
3969,3779,182191,inducer,550,1617,5
3970,261004,182191,inducer,620,1617,5
3971,2141,178428,inducer,605,1642,5
3972,261004,190828,inducer,620,1647,5
3973,31401,531160,inducer,744,1683,5
3974,119570,338028,unknown,155,1130,9
3975,5905,8100965,unknown,57,1137,9
3976,3241,433201,unknown,354,1174,9
3977,4927,433201,unknown,552,1174,9
3978,119570,177772,unknown,155,1180,9
3979,119570,219679,unknown,155,1181,9
3980,119570,189928,unknown,155,1183,9
3981,119570,475198,unknown,155,1185,9
3982,4649,7108923,unknown,47,1202,9
3983,119570,36431,unknown,155,1219,9
3984,119570,30397,unknown,155,1220,9
3985,119570,32049,unknown,155,1221,9
3986,3241,178196,unknown,354,1226,9
3987,119570,178198,unknown,155,1227,9
3988,119570,178194,unknown,155,1228,9
3989,2818,6980076,unknown,128,1325,9
3990,3019,1172161,unknown,588,1365,9
3991,64929,190230,unknown,1079,1431,9
3992,4211,557734,unknown,293,1458,9
3993,50294,940379,unknown,333,1475,9
3994,64929,2808657,unknown,1079,1605,9
3995,12035,20372905,activator,831,1133,10
3996,644019,256155,activator,954,1142,10
3997,445580,1053069,activator,777,1169,10
3998,445580,30448,activator,777,1170,10
3999,445580,35885,activator,777,1172,10
4000,3696,189928,activator,180,1183,10
4001,2153,1667394,activator,75,1195,10
4002,9433,1667394,activator,657,1195,10
4003,392622,3511138,activator,211,1204,10
4004,3292,3511138,activator,356,1204,10
4005,8271,3511138,activator,409,1204,10
4006,5342,3511138,activator,603,1204,10
4007,4763,3511138,activator,624,1204,10
4008,202225,3511138,activator,1076,1204,10
4009,3715,1711117,activator,109,1215,10
4010,3672,1711117,activator,542,1215,10
4011,644019,1711117,activator,954,1215,10
4012,39912,1711117,activator,979,1215,10
4013,60753,179762,activator,97,1244,10
4014,5573,14670397,activator,966,1246,10
4015,12035,219920,activator,831,1262,10
4016,12035,558749,activator,831,1263,10
4017,12035,1899202,activator,831,1264,10
4018,12035,2444026,activator,831,1266,10
4019,3033968,35652,activator,885,1270,10
4020,60753,179806,activator,97,1276,10
4021,60753,306473,activator,97,1277,10
4022,3342,307341,activator,252,1313,10
4023,3672,307341,activator,542,1313,10
4024,5573,6625659,activator,966,1317,10
4025,5573,5565888,activator,966,1359,10
4026,10917,755646,activator,258,1422,10
4027,12035,5668545,activator,831,1479,10
4028,159055,20147036,activator,769,1532,10
4029,46199646,180332,activator,1048,1552,10
4030,47528,3127176,activator,982,1586,10
4031,3052776,179367,activator,715,1610,10
4032,159055,8977866,activator,769,1689,10
4033,644019,8977866,activator,954,1689,10
4034,1548942,8977866,activator,971,1689,10
4035,2519,256155,multitarget,23,1142,6
4036,2519,177892,multitarget,23,1143,6
4037,5291,34085,multitarget,277,1349,6
4038,3062316,28237,multitarget,673,1445,6
4039,208902,602130,multitarget,491,1575,6
4040,208902,971194,multitarget,491,1576,6
4041,3062316,10635153,multitarget,673,1659,6
4042,3062316,36808,multitarget,673,1661,6
4043,3062316,178993,multitarget,673,1664,6
4044,3062316,338228,multitarget,673,1665,6
4045,445580,1711117,ligand,777,1215,12
4046,445580,307341,ligand,777,1313,12
4047,29327,307125,ligand,163,1361,12
4048,6918670,35483,ligand,813,1462,12
4049,681,30474,ligand,497,1531,12
4050,12035,178071,ligand,831,1710,12
4051,210320,190664,ligand,917,1724,12
